,time,text
5865,2022-07-27T03:36:50.000Z,Wouldn’t you want this phat a$$ on you😚 ? \n\n#earthquake #TrendingNow #Trending #onlyfansgirl #onlyfansbabe #onlyfanspromo #onlyfans #onlyfansaz #phx #club #FYP #Explore https://t.co/jEHoPWy1dE
5866,2022-07-27T03:36:29.000Z,"@cat240359 @mightybuildings Geez, coz in a climate crisis, aesthetics are a high priority, right? 🤦🏻‍♀️"
5867,2022-07-27T03:36:15.000Z,"The beautiful @ElliceHouse in Victoria, BC. In 1896 a terrible bus accident involving a collapsed bridge killed 55 people. In the aftermath the house was temporarily turned into a makeshift morgue. Some #ghosts may still linger. #History #museum #paranormal #haunted #bchistory https://t.co/OfxsgPQVNX"
5868,2022-07-27T03:35:39.000Z,"Be good, love the Lord, pray for those who do not know Him. What a great grace it is to know Elohim!\n\n#Christianity"
5869,2022-07-27T03:35:35.000Z,Pray for Ukraine and for Peace on Earth like a Virgin 🌍🌎🌏🙏🇺🇦🥰 https://t.co/WUmmhxbsoT
5870,2022-07-27T03:35:12.000Z,"@moroccandna Oh but thats so true.\n\nUnlike today’s “antifa” who are a bunch of purple-haired, unemployed 30 year olds living off government and waking up at noon to go burn down the local Wallgreens all in the name of “justice”, instead of actually contributing to society."
5871,2022-07-27T03:34:56.000Z,Let's pray for everyone's safety!\n#Earthquake #EarthquakePH https://t.co/mObxgyr1MO
5872,2022-07-27T03:34:45.000Z,Even after a win it looks like we need @heyscan to burn some sage for Padres Twitter again
5873,2022-07-27T03:34:37.000Z,The aftermath of this earthquake shocks me. Imagine being there in the Ilocandia region having a magnitude 7.3 and it lasted for a little bit longer. \nA distress experience indeed. https://t.co/VHnRdGprE1
5874,2022-07-27T03:34:22.000Z,Prayers for those who're affected by the earthquake 🙏🙏🙏
5875,2022-07-27T03:34:13.000Z,@UNCSwtHrt You know who would never try to burn the wrong house down? #kerosene https://t.co/rqeThktorH
5876,2022-07-27T03:33:32.000Z,"27-07-22 #International\nThe Luzon area of Philippine island received a powerful 7.1 magnitude earthquake  on Wednesday,   tremors felt in many areas including in the capital Manila.\n\nThere were no immediate reports of damage or injuries from the earthquake https://t.co/5ojYNrkjVM"
5877,2022-07-27T03:33:05.000Z,The future of the mall space has been in doubt since the tornado. Pretty good bet that it will never be rebuilt as before. https://t.co/bJXcHwHRoG
5878,2022-07-27T03:32:40.000Z,Follow me #APJAbdulKalam #KargilVijayDiwas #SantaEvita #BBNaija7 #BarcaJuve #AmazonPrime #earthquake #Kejriwalmodel #RanveerSingh #missilemanofindia #monkeypox #MONEY  follow me guys.#trans #VikrantRona
5879,2022-07-27T03:32:32.000Z,MEET @pochoy_29 MEET THE JUDGE @dragraceph #dragracephilippines #dragrace #philippines #drag #make #drama #beauty #beautiful #fab #unique #carisma #talent #fashion #catwalk #youareawinnerbaby #werk #bitch https://t.co/IW7Sfkso4F
5880,2022-07-27T03:32:22.000Z,Finally feeling myself detaching from negative things that have been taking a toll on me &amp; I can’t wait to see where I go from here. 💫
5881,2022-07-27T03:31:56.000Z,"Proud to have received a bunch of carcinogens, felt the burn of radiation, and slept in gas chambers.\n\nI feel like my life is worth something. Like I did what I could. \n\nI pray for all of you."
5882,2022-07-27T03:31:38.000Z,@beepx22 @nycemergencymgt It hasn’t been called paranoid in California for almost 10 years with wild fires hitting urban areas and the threat of a major earthquake.
5883,2022-07-27T03:30:57.000Z,"How the alt-right destroyed itself. The bizarre auto-cannibalism, back-stabbing, rumor mongering, and solipsistic narcissism of a political movement. @Lauren_Southern\n\nhttps://t.co/Q8MKrPQxYm"
5884,2022-07-27T03:30:54.000Z,"Orange, CA (8:10 PM)Grid Power Outage Event&gt;&gt; The Ting Network detected an Electric Utility Grid Power Outage event. The event started at 8:10 PM local time and impacted at least 76 homes."
5885,2022-07-27T03:30:50.000Z,@EWErickson And to think the election was stolen from them both. Tragic.
5886,2022-07-27T03:30:01.000Z,78.6F (Feels: 86.2F) - Humidity: 95% - Wind: 1.6mph ESE - Gust: 1.7mph - Pressure: 29.999in #weather https://t.co/75yzNJ23Eh
5887,2022-07-27T03:29:37.000Z,Wellington people can be cool. Left my laptop on the bus in a haze of pain meds after the abscess under my thumb nail had just been drained and someone handed i in. Crisis averted. Massive relief. Thanks @nzbus
5888,2022-07-27T03:29:07.000Z,"I swear cyclist only defense is ""well cars cause more damage""\nOk and? Charge them all.\nMotorist face the consequences of their poor driving .\nHigher insurance, tickets, fines and charges.\nCyclist face jack shit, but the minute the fucked around and found out they crying?"
5889,2022-07-27T03:29:03.000Z,"Lifang ""Lindsay"" Zhao &amp; I are sending our deepest condolences to the men &amp; women of @MassStatePolice for their loss of beloved K-9 dog, Frankie's passing during in the difficult time of the tragedy tonight. \n\nWe'll stand w/ them in our thoughts &amp; prayers. #QuincyMA #FitchburgMA https://t.co/Gwtq0zOkWw"
5890,2022-07-27T03:28:54.000Z,"@Mack_Tha_Kidd The dark side, as in, you also have outage problems?"
5891,2022-07-27T03:28:52.000Z,"🌏 #Lindol? #Earthquake? M5- estimated, possibly 03:12 UTC Ampusungan, Philippines (16.8, 120.75) ± 120 km, ↓7 km felt to 330 km (in Solano, Bayombong…) by 3.1 million (https://t.co/tQsvTan0rS)"
5892,2022-07-27T03:28:49.000Z,"💬 Recent Luzon, Philippines earthquake might be felt near Solano, Bayombong (https://t.co/tQsvTan0rS)"
5893,2022-07-27T03:28:48.000Z,"I have lost count of how many articles I have written on football, CTE and traumatic brain injuries for @GoodMenProject tSports over the years. \n\nWe knew this already, of course. (So did the NFL))\n\nBut this is big news in terms of hard science: https://t.co/auuyMWC0gf"
5894,2022-07-27T03:28:33.000Z,"2328 Update: M 4.7 - 6 km NNW of Bantay, Philippines\n(Mag: 4.70  Depth: 10.00km  @ 2022-07-27 06:50:57Z)\nUpdated: 2022-07-27 07:09:09Z\n(Lat/Lng): 17.49120/120.72540\nUrl: https://t.co/av3KdptzG8\n #psWx #USGS"
5895,2022-07-27T03:28:21.000Z,"🌏 #Lindol! #Earthquake! 4.9 M, 03:14 UTC Cervantes, Philippines (16.96, 120.64) ± 107 km felt to 380 km (in Baguio…) by 2.1 million (https://t.co/tQsvTan0rS)"
5896,2022-07-27T03:28:17.000Z,"After an earthquake, La deludes blocking roads is a BIG deal because they can block important emergency routes. Tweets like these with location info are important for response planning. 👍🏼 https://t.co/7nJep7Pypy"
5897,2022-07-27T03:28:15.000Z,It’s an unenviable task to outline the crisis our environment faces - but vital to arm us with the information we need to reverse the decline. https://t.co/MQU1MMu405
5898,2022-07-27T03:28:10.000Z,pray to god my wife speaks spanish there’s no way i’m raising kids whiter than me
5899,2022-07-27T03:28:09.000Z,@sumanthraman @sang1983 @the_hindu Toll is collected/ road is managed by nhai... Central Government is not bothered
5900,2022-07-27T03:27:36.000Z,"Cairo: the city that, during the summer, sleeps during the day and stays awake all night, cuz it’s so damn hot. \n\nWith my new flatmate, Osama, who needed a place to crash for a while that wasn’t his abusive parents’ house. He speaks Arabic, English, French, Italian, and Spanish. https://t.co/LbNYfCn4Vj"
5901,2022-07-27T03:27:10.000Z,@suzuki2wheelers poor quality of material used for making 2 wheelers. I have purchased access 125 on September 2020 i have rubbed 16000 km only with not physically damage to my scooter. The silencer have trusted from one side and the air is coming out. https://t.co/JogLV85MJP
5902,2022-07-27T03:27:01.000Z,@philenespanol *emotional damage*
5903,2022-07-27T03:26:59.000Z,"Remembering Bharat Ratna the “People’s President”, Dr APJ #AbdulKalam Saheb who lived for Science &amp; the nation till his last breath\n“If you want to shine like the Sun, then first burn like the Sun,” – truly inspiring !\n\n#MissileMan @IndiaDST \n@DBTIndia @PMOIndia @rashtrapatibhvn https://t.co/FC84Pk6STC"
5904,2022-07-27T03:26:49.000Z,My ACC Preseason voting:\n\nAtlantic\n1. NC State\n2. Clemson\n3. Wake Forest\n4. Florida State\n5. Louisville\n6. Syracuse\n7. Boston College\n\nCoastal\n1. Miami\n2. Georgia Tech \n3. Virginia Tech\n4. North Carolina\n5. Pitt\n6. Duke\n7. Virginia\n\nACC Champ: NC State
5905,2022-07-27T03:26:38.000Z,When the hell did Tom Sellek take over at Coastal and why didn’t anyone tell me?? \n\n@CoachChadwell https://t.co/bEtoTjS6Ur
5906,2022-07-27T03:26:36.000Z,🔔#Earthquake (#sismo) M3.8 occurred 48 km SE of #Arequipa (#Peru) 15 min ago (local time 22:11:03). More info at:\n📱https://t.co/LBaVNedgF9\n🌐https://t.co/HQM1Xslo39\n🖥https://t.co/2fcii07EI8 https://t.co/mLUYo8xQMq
5907,2022-07-27T03:26:18.000Z,My mood is terrible rn.. I need to pray
5908,2022-07-27T03:25:51.000Z,I think I got sun burn 🤣wtf
5909,2022-07-27T03:25:41.000Z,Pakistan’s political instability is exacerbating the country’s economic crisis.\n\nTo discuss all these @ShahramAzhar was on the podcast and discussed everything in detail including Marxian Economics and Workers Cooperatives as well.\n\nThe Link is below 👇 \nhttps://t.co/Gy554yy2eN https://t.co/V5Paf7KvRe
5910,2022-07-27T03:25:38.000Z,"On his death anniversary, we pay our tributes to the legendary scientist and former President of India, Dr. A. P.J. Abdul Kalam. A great humanitarian and visionary, he was awarded the country's highest civilian honour, Bharat Ratna for his immense contribution to the nation. https://t.co/Ri1PJApSXf"
5911,2022-07-27T03:25:32.000Z,#cnn My Major Earthquake to Hit Philippines Sometime in 2022 Prediction has just came true just now https://t.co/cElcTEGVIF
5912,2022-07-27T03:25:25.000Z,#global My Major Earthquake to Hit Philippines Sometime in 2022 Prediction has just came true just now https://t.co/cElcTEGVIF
5913,2022-07-27T03:25:11.000Z,#ctv My Major Earthquake to Hit Philippines Sometime in 2022 Prediction has just came true just now https://t.co/cElcTEGVIF
5914,2022-07-27T03:25:05.000Z,#cbc My Major Earthquake to Hit Philippines Sometime in 2022 Prediction has just came true just now https://t.co/cElcTEGVIF
5915,2022-07-27T03:24:45.000Z,#cnnphilippines My Major Earthquake to Hit Philippines Sometime in 2022 Prediction has just came true just now https://t.co/cElcTEGVIF
5916,2022-07-27T03:24:13.000Z,@grantshapps You are a trivial little man. Workers across our country are struggling to cope in a cost of living crisis and you see this as an opportunity to score political points.\n\nQuite trivial and amoral. Like the ungodly Rwanda policy you wear with such pride. Have a nice day.
5917,2022-07-27T03:24:00.000Z,"@MSEDCL We are having a power outage since morning 6am in mundhwa area and power hasn't been restored yet. Complaint No is 0000025079669. @Dev_Fadnavis This is not expected when we are a power surplus state and if it's for maintenance, there should be prior intimation"
5918,2022-07-27T03:23:43.000Z,Incident on #GeorgeWashingtonBridge EB at New Jersey Side Toll Plaza https://t.co/TutldmAHHA
5919,2022-07-27T03:23:32.000Z,"@ZohranKMamdani @publicpowerny @nycDSA Zohran we have a CRIME CRISIS IN ASTORIA, QUEENS &amp; NEW YORK, what’s your plan you will work with the @NYPD114Pct or you will keep with your rallies, defund the police &amp; support to criminals just to keep getting re-elected. I’m asking for a friend 😂 😂"
5920,2022-07-27T03:23:14.000Z,"@ANI Our holy God Somanath ji will never bless this ""Free bies"" cheat, he destroyed DELHI now he want to destroy ""GUJARAT"", In the history of Indian politics I never seen such cheater, God save ""GUJARAT"", Satyam sivam sundaram. #Omnamahshivaya, jai Bharat,"
5921,2022-07-27T03:23:11.000Z,Putin is under attack! Russian deserters return to burn the Kremlin! Rus... https://t.co/svG7FROije via @YouTube
5922,2022-07-27T03:23:10.000Z,I pray nothing but blessings upon everyone… including those who curse me. Amen.
5923,2022-07-27T03:23:09.000Z,@libsoftiktok Why isn't law enforcement shutting it down?
5924,2022-07-27T03:23:06.000Z,"@JulianMI2 @gnoble79 Screw the applause.\n\nThe ability to admit he was wrong is important for *his personal growth*.\n\nIn the meantime, the damage he did by giving credence to bad economic ideas can’t be undone. \n\nAt scale, intentions don’t matter. At scale, all that matters is the level of damage."
5925,2022-07-27T03:23:02.000Z,"What do you do when there's an earthquake?\n\nKeep safe, everyone! #EarthquakePH"
5926,2022-07-27T03:22:36.000Z,"+stopped and you’re sure its safe to do so. On the other end, if you’re outdoors head to an open space away from structures and buildings that can fall on you. Only return indoors after assessing the damage and ensuring the stability of the structure. Do not enter if unsafe."
5927,2022-07-27T03:22:35.000Z,"Windows, facades and exterior walls are usually the first parts of a building to collapse, that is why its best to not be near one during and after an earthquake. Earthquakes may also be so strong that you risk falling while walking &amp; running. Go out only when the shaking has+"
5928,2022-07-27T03:22:29.000Z,"@matthewhussey what I have been doing is learning how to breed count to 10, try to write stuff down to get out my thoughts out burn them cuz I don't believe in him and reading the Bible"
5929,2022-07-27T03:22:15.000Z,Pray for Abra 🙏🏼😢
5930,2022-07-27T03:22:01.000Z,Florida Rapper Gunned Down Moments After Taunting Others Online Telling Them 'I'm At My Place.' Police Hunt For Killers.\n\nTupac's killing was a tragedy. This was just a nigga being killed by another nigga.\nhttps://t.co/Ub6a4lPND3
5931,2022-07-27T03:21:52.000Z,THIS THAT LEVEL \nMAKE DEVILS \nPRAY NOW 🙏🏿 https://t.co/0x5a8lWEZe
5932,2022-07-27T03:21:31.000Z,"Prayers for Luzon, Philippines.\n#EarthquakePH"
5933,2022-07-27T03:21:29.000Z,"@UNHCRUkraine 🙏Please stop the war. \nThanks 🙏\nDear, we are a Refugee asylum seeker family here Afghanistan. \nWe've been here for over six years with UNHCR registered. \nPlease🤲 pray and help my👨‍👩‍👧‍👧 family safe life's protection. Thank you https://t.co/D07tc9uYcE"
5934,2022-07-27T03:21:17.000Z,@Rilwanu11445451 @HAHayatu I pray your people don't vote for tinubu because he knows northern believe in religion
5935,2022-07-27T03:21:06.000Z,"🌏 #Lindol? #Earthquake? Maybe moderate, possibly 03:12 UTC Pulo, Philippines (14.98, 121.0) ± 82 km felt to 220 km (Twitter)"
5936,2022-07-27T03:20:36.000Z,"@DeirdreHoughto1 @MindTendencies2 @_Pammy_DS_ Pray, get therapy, and a STRONG support system yup cuz all of that is your team to help you heal, please believe that"
5937,2022-07-27T03:20:35.000Z,"I pray God brings me someone special. \nSomeone I don’t ever have to question, someone I don’t have to wonder with."
5938,2022-07-27T03:20:26.000Z,"#ValleyIncident, FFs are on scene of a hazmat incident in @PortHuenemeCA, (Pleasant Valley Rd and Ventura Rd). &lt;1/3 gallon chemical contained to the roadway, Hazmat has made entry and identified the substance as an acid, and is neutralizing the chemical. No injuries. @OxnardFire https://t.co/e6oP93EUHX"
5939,2022-07-27T03:20:26.000Z,"Pride leads to downfall: ‘Pride first, then the crash’ (Proverbs 18:12a, MSG). Humility leads to honour (v.12b)."
5940,2022-07-27T03:20:24.000Z,"I notice that whenever I get to be home in the Philippines and be with my dear family, no other places ever picques my interest. Travelling,\nwhich I love to do, pales in comparison to the feeling I get whenever I go home."
5941,2022-07-27T03:20:07.000Z,"Uh. Conflicted studies are annoying. Walk, DONt run to avoid wrinkles and joint damage. Now it’s wear sunglasses to avoid future vision loss and wrinkles etc. Now it’s DONT always wear ☀️ glasses to keep eyes adjusted to natural light. Doctor doctor 👩🏼‍⚕️ 👨‍⚕️. Mediation then sleep ✌️"
5942,2022-07-27T03:20:06.000Z,Praying for everyone affected by the strong earthquake that just hit Luzon in the Philippines.
5943,2022-07-27T03:20:01.000Z,78.8F (Feels: 87.3F) - Humidity: 95% - Wind: 0.0mph S - Gust: 0.0mph - Pressure: 29.999in #weather https://t.co/75yzNJ23Eh
5944,2022-07-27T03:19:56.000Z,"Dang, Lil Duval got hit off his quad by a car, broke his leg now he getting flown for an emergency surgery. 🙏🏿🙏🏿"
5945,2022-07-27T03:19:52.000Z,Crumbling bell tower during earthquake shaking in Philippines. #earthquake 😳 https://t.co/B1foQhnqT1
5946,2022-07-27T03:19:39.000Z,MEET @vinasdeluxe #vinasdeluxe @dragraceph #dragracephilippines #dragrace #philippines #drag #make #drama #beauty #beautiful #fab #unique #carisma #talent #fashion #catwalk #youareawinnerbaby #werk #bitch https://t.co/FccfqXIxcd
5947,2022-07-27T03:19:38.000Z,i omg these braids burn so bad 😭😭😭😭😭😭😭
5948,2022-07-27T03:19:36.000Z,If you make RHOBH about nothing else except this RICO lawsuit you will gain a viewer in me \nhttps://t.co/khGnQQnoEc
5949,2022-07-27T03:19:18.000Z,"Police CID have so far identified a group of around 150 people involved in breaking into President’s House, Temple Trees, Presidential Secretariat and Prime Minister’s Office and causing damage to properties - @DailyNews_lk\n#lka #SriLankaCrisis"
5950,2022-07-27T03:18:54.000Z,Waiting for my internet to come back after hours of outage bored as hell because what I can do isn't what I planned to do.\n\nDoesn't Spectrum know I was trying to play Sims 4 tonight!? https://t.co/302TGrj5RH
5951,2022-07-27T03:18:49.000Z,Such beautiful coastal cities in #Turkey 😍\n\n#travel #solotravel #Antalya #travelphotography #Europe https://t.co/FavvhEGuXT
5952,2022-07-27T03:18:42.000Z,MEET @turingquinto #turingquinto @dragraceph #dragracephilippines #dragrace #philippines #drag #make #drama #beauty #beautiful #fab #unique #carisma #talent #fashion #catwalk #youareawinnerbaby #werk #bitch https://t.co/4PpYVX6caW
